filename;processes;threads/cores;nx;problem-size(GB);DDOT;WAXPY;SpMV;MG;Raw-Total;HPCG-3.0;HPCG-2.4;Mode;Schedule;nodes;DDOT-opt;SPVM-opt;SPMV-ARMPL;SCHED-ON
../test9_unroll4_3/fj167-1ranks-1threads_HPCG-Benchmark_3.0_2022-11-17_05-19-59.txt;1;1;144;2.13405;8.57333;5.55408;1.51624;0.809314;0.894228;0.873453;0.880874;TDG;(static,0);1;?;1;?;0
../test9_unroll4_3/fj167-1ranks-2threads_HPCG-Benchmark_3.0_2022-11-17_05-23-22.txt;1;2;144;2.13405;16.6055;10.4666;3.01773;1.50523;1.66914;1.6105;1.62904;TDG;(static,0);1;?;1;?;0
../test9_unroll4_3/fj167-1ranks-3threads_HPCG-Benchmark_3.0_2022-11-17_05-26-37.txt;1;3;144;2.13405;22.7243;14.8823;4.36;2.13731;2.36846;2.24758;2.2872;TDG;(static,0);1;?;1;?;0
../test9_unroll4_3/fj167-1ranks-4threads_HPCG-Benchmark_3.0_2022-11-17_05-29-53.txt;1;4;144;2.13405;26.3726;17.0519;4.96643;2.60941;2.87017;2.70071;2.75788;TDG;(static,0);1;?;1;?;0
../test9_unroll4_3/fj167-1ranks-5threads_HPCG-Benchmark_3.0_2022-11-17_05-32-52.txt;1;5;144;2.13405;27.8294;17.3116;6.06321;3.07774;3.38785;3.15715;3.23591;TDG;(static,0);1;?;1;?;0
../test9_unroll4_3/fj167-1ranks-6threads_HPCG-Benchmark_3.0_2022-11-17_05-35-55.txt;1;6;144;2.13405;28.9143;17.5064;7.13576;3.47917;3.83519;3.54289;3.64542;TDG;(static,0);1;?;1;?;0
../test9_unroll4_3/fj167-1ranks-7threads_HPCG-Benchmark_3.0_2022-11-17_05-38-51.txt;1;7;144;2.13405;29.0141;17.4981;8.14737;3.84236;4.23919;3.86884;4.01187;TDG;(static,0);1;?;1;?;0
../test9_unroll4_3/fj167-1ranks-8threads_HPCG-Benchmark_3.0_2022-11-17_05-41-40.txt;1;8;144;2.13405;29.1432;17.5564;9.07539;4.14378;4.57634;4.16351;4.31438;TDG;(static,0);1;?;1;?;0
../test9_unroll4_3/fj167-1ranks-9threads_HPCG-Benchmark_3.0_2022-11-17_05-44-35.txt;1;9;144;2.13405;28.8269;17.3288;10.1743;4.49231;4.96467;4.4831;4.66085;TDG;(static,0);1;?;1;?;0
../test9_unroll4_3/fj167-1ranks-10threads_HPCG-Benchmark_3.0_2022-11-17_05-47-24.txt;1;10;144;2.13405;28.8866;17.5041;11.029;4.77723;5.27976;4.72601;4.94001;TDG;(static,0);1;?;1;?;0
../test9_unroll4_3/fj167-1ranks-11threads_HPCG-Benchmark_3.0_2022-11-17_05-50-21.txt;1;11;144;2.13405;28.8122;17.5263;12.1321;5.03458;5.57383;4.97367;5.19973;TDG;(static,0);1;?;1;?;0
../test9_unroll4_3/fj167-1ranks-12threads_HPCG-Benchmark_3.0_2022-11-17_05-53-12.txt;1;12;144;2.13405;28.7735;17.4415;13.1445;5.30288;5.87419;5.19169;5.46136;TDG;(static,0);1;?;1;?;0
